YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,33,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,3,1,1,738,278,7.00,22.36,28.69,$161.56,$340.31,$601.51,"$251,150.18",$12.17,$55.84,$109.58,"$41,211.16",$1.83,$11.51,$19.40,"$8,496.13",$25.10,$67.35,$114.77,"$49,707.29"
2019,16,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,3,1,2,117,46,2.50,7.31,11.28,$43.25,$263.96,$485.55,"$30,883.13",$9.93,$48.88,$97.81,"$5,718.76",$2.48,$10.55,$19.97,"$1,234.46",$13.11,$59.43,$111.81,"$6,953.22"
2019,13,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,3,1,3,143,56,4.00,11.00,11.37,$88.00,$288.84,$406.48,"$41,304.37",$12.22,$56.83,$110.85,"$8,126.42",$2.02,$11.99,$20.26,"$1,714.43",$14.22,$68.82,$113.09,"$9,840.85"
2019,48,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,1,1,"1,673",714,16.50,34.85,41.57,$237.42,$386.94,$624.34,"$647,349.09",$40.30,$80.06,$123.39,"$133,942.50",$1.83,$13.48,$24.99,"$22,549.70",$70.00,$93.54,$135.44,"$156,492.20"
2019,31,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,1,2,286,127,4.00,9.23,15.85,$43.00,$304.41,$550.84,"$87,061.41",$12.20,$51.83,$75.40,"$14,822.67",$1.83,$8.36,$14.04,"$2,390.76",$13.14,$60.19,$81.32,"$17,213.43"
2019,25,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,1,3,258,118,3.00,10.32,13.93,$284.25,$382.70,$497.96,"$98,736.34",$52.95,$67.06,$74.21,"$17,300.80",$2.48,$12.47,$19.32,"$3,218.18",$71.00,$79.53,$82.68,"$20,518.98"
2019,35,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,1,4,549,195,5.00,15.69,27.03,$264.00,$332.53,$490.71,"$182,557.24",$48.75,$63.25,$75.90,"$34,725.48",$2.48,$11.07,$15.39,"$6,079.36",$68.20,$74.33,$81.78,"$40,804.84"
2019,32,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,5,1,127,59,2.00,3.97,9.23,$213.00,$308.98,$285.20,"$39,240.00",$57.23,$78.99,$66.69,"$10,031.68",$14.13,$15.71,$20.27,"$1,994.75",$77.28,$94.70,$75.14,"$12,026.43"
2019,17,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,4,5,4,267,85,3.00,15.71,42.80,$116.00,$322.45,$376.33,"$86,094.00",$44.55,$64.00,$67.18,"$17,087.74",$2.64,$14.88,$21.50,"$3,973.57",$70.96,$78.88,$80.10,"$21,061.31"
2019,60,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,1,1,"16,427","5,499",230.50,273.78,211.67,$463.01,$550.89,$452.26,"$9,049,542.94",$102.66,$117.54,$93.08,"$1,930,884.48",$14.36,$16.99,$20.23,"$279,088.46",$108.88,$134.53,$100.29,"$2,209,972.94"
2019,58,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,1,2,"2,522",876,28.50,43.48,47.86,$406.00,$526.39,$501.89,"$1,327,561.98",$87.07,$110.47,$87.81,"$278,607.39",$2.63,$15.35,$18.86,"$38,709.12",$103.66,$125.82,$95.26,"$317,316.51"
2019,51,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,1,3,"2,016",711,24.00,39.53,39.16,$406.00,$525.41,$501.01,"$1,059,234.35",$85.61,$105.49,$74.88,"$212,671.54",$14.36,$16.88,$19.13,"$34,020.17",$102.44,$122.37,$84.64,"$246,691.71"
2019,56,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,1,4,"4,273","1,234",46.00,76.30,86.74,$406.00,$545.37,$450.07,"$2,330,373.41",$85.61,$105.20,$80.54,"$449,509.42",$14.36,$17.32,$18.89,"$74,026.86",$102.56,$122.52,$90.45,"$523,536.28"
2019,212,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,5,1,"2,907",849,3.00,13.71,43.03,$567.00,$540.93,$334.44,"$1,572,490.06",$107.11,$118.91,$77.08,"$345,663.77",$17.00,$20.47,$21.56,"$59,496.74",$113.14,$139.37,$86.06,"$405,160.51"
2019,69,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,5,2,711,156,3.00,10.30,24.94,$400.00,$476.43,$287.62,"$338,742.28",$84.84,$111.93,$67.09,"$79,578.87",$20.65,$21.63,$18.77,"$15,380.84",$103.33,$133.56,$77.88,"$94,959.71"
2019,80,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,5,3,"2,034",319,4.00,25.43,64.55,$594.00,$526.52,$436.78,"$1,070,947.88",$89.18,$114.54,$71.64,"$232,967.99",$20.54,$22.87,$21.89,"$46,526.39",$108.92,$137.41,$84.00,"$279,494.38"
2019,85,14-81,CRITICAL CARE (INTENSIVISTS),2,Medicare,5,5,4,"4,085",762,4.00,48.06,122.88,$594.00,$509.08,$399.24,"$2,079,606.95",$88.03,$108.75,$78.01,"$444,235.16",$20.50,$20.99,$21.08,"$85,733.39",$108.98,$129.74,$91.75,"$529,968.55"
2019,14,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,2,1,1,81,15,2.00,5.79,8.68,$394.00,$628.05,$519.48,"$50,872.15",$103.10,$123.61,$95.54,"$10,012.01",$0.00,$0.79,$2.94,$64.00,$103.10,$124.40,$96.11,"$10,076.01"
2019,45,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,3,1,1,966,331,9.00,21.47,32.57,$237.42,$427.34,$699.93,"$412,806.18",$44.70,$91.94,$163.28,"$88,818.69",$0.00,$1.67,$5.89,"$1,617.40",$54.82,$93.62,$162.91,"$90,436.09"
2019,22,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,3,1,2,96,35,2.00,4.36,4.66,$286.00,$546.76,$718.65,"$52,489.30",$57.20,$229.15,$364.98,"$21,998.13",$0.00,$2.10,$6.11,$201.80,$57.20,$231.25,$363.86,"$22,199.93"
2019,21,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,3,1,3,83,39,2.00,3.95,5.25,$138.70,$317.09,$483.37,"$26,318.37",$39.56,$58.45,$90.75,"$4,851.18",$0.00,$0.11,$0.56,$9.00,$39.56,$58.56,$90.92,"$4,860.18"
2019,23,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,3,1,4,221,86,3.00,9.61,18.07,$286.00,$397.44,$554.98,"$87,834.00",$55.99,$74.26,$121.78,"$16,410.59",$0.00,$0.31,$1.83,$67.60,$55.99,$74.56,$121.75,"$16,478.19"
2019,13,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,3,5,4,61,21,4.00,4.69,4.46,$310.00,$438.72,$380.90,"$26,762.00",$76.05,$95.65,$78.91,"$5,834.84",$0.00,$0.41,$3.20,$25.00,$76.05,$96.06,$78.97,"$5,859.84"
2019,68,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,1,1,"1,984",748,16.50,29.18,38.92,$336.00,$532.46,$571.90,"$1,056,405.56",$80.81,$106.93,$119.59,"$212,144.69",$0.00,$0.43,$2.99,$852.07,$80.81,$107.36,$119.40,"$212,996.76"
2019,34,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,1,2,143,71,3.00,4.21,3.31,$302.00,$478.95,$561.70,"$68,490.53",$74.67,$78.38,$68.00,"$11,208.57",$0.00,$0.02,$0.25,$3.00,$74.67,$78.40,$67.98,"$11,211.57"
2019,37,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,1,3,194,93,4.00,5.24,4.54,$491.00,$524.30,$423.87,"$101,713.48",$75.67,$91.74,$92.95,"$17,797.36",$0.00,$0.38,$2.59,$74.40,$78.24,$92.12,$92.80,"$17,871.76"
2019,41,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,1,4,353,138,5.00,8.61,11.29,$373.25,$554.80,$725.30,"$195,843.82",$56.74,$84.62,$113.11,"$29,872.16",$0.00,$0.14,$1.41,$49.80,$56.74,$84.76,$113.13,"$29,921.96"
2019,17,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,5,1,108,52,3.00,6.35,7.95,$672.00,$562.35,$262.12,"$60,734.00",$113.91,$109.12,$59.74,"$11,785.00",$0.00,$0.00,$0.00,$0.00,$113.91,$109.12,$59.74,"$11,785.00"
2019,17,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,5,3,47,26,2.00,2.76,1.75,$465.50,$814.59,"$1,119.12","$38,285.50",$83.24,$132.82,$143.94,"$6,242.63",$0.00,$0.00,$0.00,$0.00,$83.24,$132.82,$143.94,"$6,242.63"
2019,20,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,4,5,4,136,46,3.00,6.80,9.13,$567.00,$494.72,$345.83,"$67,282.00",$82.66,$94.27,$84.33,"$12,820.49",$0.00,$0.04,$0.36,$6.00,$82.66,$94.31,$84.36,"$12,826.49"
2019,75,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,1,1,"16,197","3,789",138.00,215.96,285.56,$595.00,$653.18,$585.49,"$10,579,502.63",$89.92,$121.85,$112.38,"$1,973,612.88",$0.00,$0.07,$1.22,"$1,143.00",$90.35,$121.92,$112.35,"$1,974,755.88"
2019,68,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,1,2,"1,119",334,14.00,16.46,13.34,$607.34,$613.23,$457.53,"$686,205.43",$84.85,$114.84,$103.65,"$128,508.03",$0.00,$0.04,$0.78,$43.40,$84.85,$114.88,$103.63,"$128,551.43"
2019,60,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,1,3,"1,496",380,20.00,24.93,22.07,$607.34,$609.83,$460.45,"$912,312.43",$83.24,$118.28,$107.61,"$176,945.57",$0.00,$0.02,$0.25,$31.20,$83.24,$118.30,$107.61,"$176,976.77"
2019,71,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,1,4,"2,387",625,17.00,33.62,36.55,$424.00,$578.38,$410.96,"$1,380,594.02",$75.40,$98.75,$94.51,"$235,712.43",$0.00,$0.02,$0.24,$45.40,$75.40,$98.77,$94.51,"$235,757.83"
2019,34,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,5,1,"1,124",307,9.50,33.06,51.29,$693.00,$603.90,$379.99,"$678,788.79",$81.61,$92.93,$79.02,"$104,448.14",$0.00,$0.00,$0.09,$3.00,$81.61,$92.93,$79.01,"$104,451.14"
2019,23,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,5,2,126,53,4.00,5.48,5.68,$559.00,$540.24,$287.83,"$68,070.00",$81.54,$102.57,$97.08,"$12,924.14",$0.00,$0.05,$0.39,$6.20,$81.54,$102.62,$97.10,"$12,930.34"
2019,29,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,5,3,"1,081",159,15.00,37.28,60.78,$693.00,$571.43,$441.05,"$617,716.00",$81.61,$90.91,$72.67,"$98,278.92",$0.00,$0.00,$0.00,$0.00,$81.61,$90.91,$72.67,"$98,278.92"
2019,28,14-81,CRITICAL CARE (INTENSIVISTS),2,Minnesota Health Care Programs,5,5,4,"1,413",289,29.50,50.46,65.65,$672.00,$550.05,$324.80,"$777,222.40",$81.61,$102.67,$96.63,"$145,072.32",$0.00,$0.01,$0.18,$15.20,$81.61,$102.68,$96.62,"$145,087.52"
2019,17,14-81,CRITICAL CARE (INTENSIVISTS),3,Medicare,5,1,1,116,76,2.00,6.82,14.60,$734.00,$580.88,$328.87,"$67,381.90",$132.08,$106.53,$74.75,"$12,357.23",$1.69,$16.20,$22.25,"$1,879.09",$165.11,$122.73,$81.54,"$14,236.32"
2019,16,14-81,CRITICAL CARE (INTENSIVISTS),3,Minnesota Health Care Programs,5,1,1,101,83,1.50,6.31,10.59,$491.00,$536.43,$262.59,"$54,179.47",$83.35,$81.09,$65.41,"$8,190.08",$0.00,$0.03,$0.32,$3.20,$83.35,$81.12,$65.43,"$8,193.28"
2019,41,14-82,HEMATOLOGY,1,Commercial,3,1,1,190,109,4.00,4.63,3.85,$267.50,$320.46,$135.73,"$60,887.72",$225.82,$197.68,$153.81,"$37,558.43",$25.00,$86.75,$142.81,"$16,483.35",$254.13,$284.43,$131.54,"$54,041.78"
2019,22,14-82,HEMATOLOGY,1,Commercial,3,1,2,44,31,2.00,2.00,1.02,$267.50,$311.73,$117.25,"$13,716.24",$196.04,$158.46,$143.55,"$6,972.08",$50.82,$140.71,$155.92,"$6,191.03",$254.13,$299.16,$123.32,"$13,163.11"
2019,18,14-82,HEMATOLOGY,1,Commercial,3,1,3,31,22,1.00,1.72,1.07,$267.50,$338.00,$182.79,"$10,478.02",$179.13,$184.48,$204.48,"$5,719.01",$0.00,$112.31,$157.62,"$3,481.55",$254.13,$296.79,$167.64,"$9,200.56"
2019,22,14-82,HEMATOLOGY,1,Commercial,3,1,4,56,35,1.50,2.55,2.79,$267.50,$312.05,$117.33,"$17,474.63",$120.09,$153.36,$166.06,"$8,588.24",$50.00,$134.15,$152.70,"$7,512.42",$254.12,$287.51,$122.80,"$16,100.66"
2019,41,14-82,HEMATOLOGY,1,Commercial,4,1,1,237,106,4.00,5.78,7.07,$267.50,$319.88,$124.41,"$75,811.58",$248.30,$233.40,$139.61,"$55,315.19",$0.00,$47.90,$105.78,"$11,353.25",$254.13,$281.30,$131.18,"$66,668.44"
2019,20,14-82,HEMATOLOGY,1,Commercial,4,1,2,50,26,2.00,2.50,1.70,$267.50,$351.73,$136.42,"$17,586.47",$248.78,$241.75,$153.59,"$12,087.56",$0.00,$60.34,$133.57,"$3,016.86",$254.12,$302.09,$126.65,"$15,104.42"
2019,18,14-82,HEMATOLOGY,1,Commercial,4,1,3,42,24,2.00,2.33,1.41,$267.50,$325.45,$260.57,"$13,668.87",$183.92,$213.04,$271.12,"$8,947.59",$0.00,$86.99,$127.06,"$3,653.69",$254.13,$300.03,$248.74,"$12,601.28"
2019,15,14-82,HEMATOLOGY,1,Commercial,4,1,4,28,18,1.00,1.87,1.36,$267.50,$286.81,$123.99,"$8,030.57",$176.53,$153.59,$140.36,"$4,300.59",$0.00,$97.05,$133.10,"$2,717.27",$251.46,$250.64,$126.38,"$7,017.86"
2019,47,14-82,HEMATOLOGY,1,Commercial,5,1,1,450,175,6.00,9.57,9.02,$267.50,$315.58,$147.65,"$142,011.46",$248.30,$234.91,$162.08,"$105,711.50",$0.00,$29.32,$84.66,"$13,194.79",$254.12,$264.24,$160.08,"$118,906.29"
2019,29,14-82,HEMATOLOGY,1,Commercial,5,1,2,104,38,2.00,3.59,3.47,$267.50,$319.18,$162.50,"$33,194.93",$248.30,$232.46,$186.51,"$24,175.94",$0.00,$22.09,$107.38,"$2,297.76",$251.45,$254.55,$193.75,"$26,473.70"
2019,27,14-82,HEMATOLOGY,1,Commercial,5,1,3,121,37,3.00,4.48,3.98,$267.50,$342.38,$165.39,"$41,428.40",$248.30,$228.92,$163.69,"$27,698.86",$0.00,$23.16,$100.96,"$2,802.59",$254.12,$252.08,$175.65,"$30,501.45"
2019,30,14-82,HEMATOLOGY,1,Commercial,5,1,4,132,49,4.00,4.40,3.08,$267.50,$332.92,$154.48,"$43,945.16",$254.13,$270.74,$154.26,"$35,737.95",$0.00,$31.30,$98.36,"$4,131.78",$254.13,$302.04,$144.87,"$39,869.73"
2019,12,14-82,HEMATOLOGY,1,Commercial,5,5,1,37,14,3.00,3.08,2.43,$528.00,"$4,061.39","$9,985.96","$150,271.58",$248.30,"$2,733.98","$6,485.96","$101,157.28",$0.00,$105.31,$308.07,"$3,896.62",$345.56,"$2,839.29","$6,464.83","$105,053.90"
2019,44,14-82,HEMATOLOGY,1,Medicare,3,1,1,342,201,6.00,7.77,5.89,$108.56,$169.95,$121.48,"$58,122.85",$86.70,$79.36,$44.79,"$27,141.44",$21.71,$31.60,$29.15,"$10,806.74",$108.41,$110.96,$43.03,"$37,948.18"
2019,31,14-82,HEMATOLOGY,1,Medicare,3,1,2,143,77,3.00,4.61,4.17,$108.56,$171.73,$128.09,"$24,556.99",$85.68,$66.88,$46.12,"$9,564.23",$21.71,$30.43,$33.27,"$4,351.42",$108.41,$97.31,$49.68,"$13,915.65"
2019,39,14-82,HEMATOLOGY,1,Medicare,3,1,3,143,87,3.00,3.67,3.19,$167.84,$204.05,$137.92,"$29,178.80",$86.70,$78.03,$41.26,"$11,158.03",$21.71,$30.80,$30.99,"$4,403.84",$108.56,$108.82,$35.81,"$15,561.87"
2019,35,14-82,HEMATOLOGY,1,Medicare,3,1,4,208,97,4.00,5.94,5.90,$145.04,"$4,078.36","$13,409.53","$848,299.76",$86.70,"$2,049.65","$8,320.61","$426,327.36",$21.71,$529.87,"$2,125.88","$110,213.31",$108.53,"$2,579.52","$10,446.23","$536,540.67"
2019,49,14-82,HEMATOLOGY,1,Medicare,4,1,1,715,354,10.00,14.59,12.76,$145.04,$183.04,$113.04,"$130,870.62",$86.70,$81.92,$44.03,"$58,570.37",$21.71,$27.24,$27.31,"$19,473.05",$108.41,$109.15,$45.84,"$78,043.42"
2019,41,14-82,HEMATOLOGY,1,Medicare,4,1,2,214,100,5.00,5.22,4.27,$145.04,$181.13,$107.75,"$38,760.79",$86.70,$83.69,$38.98,"$17,909.94",$21.71,$29.68,$26.11,"$6,352.53",$108.49,$113.38,$38.96,"$24,262.47"
2019,42,14-82,HEMATOLOGY,1,Medicare,4,1,3,283,134,4.50,6.74,7.43,$108.56,$148.21,$106.57,"$41,942.27",$86.70,$76.79,$44.21,"$21,732.88",$21.71,$27.00,$28.47,"$7,641.95",$108.41,$103.80,$48.13,"$29,374.83"
2019,37,14-82,HEMATOLOGY,1,Medicare,4,1,4,236,126,5.00,6.38,6.15,$108.56,$281.72,"$1,205.32","$66,486.31",$86.70,$126.08,$404.54,"$29,755.04",$21.71,$35.74,$104.92,"$8,434.10",$108.41,$161.82,$506.55,"$38,189.14"
2019,52,14-82,HEMATOLOGY,1,Medicare,5,1,1,"1,794",728,30.50,34.50,26.29,$145.04,$190.89,$301.18,"$342,450.91",$86.70,$95.17,$100.68,"$170,738.93",$21.71,$24.06,$30.68,"$43,163.56",$108.41,$119.23,$123.14,"$213,902.49"
2019,47,14-82,HEMATOLOGY,1,Medicare,5,1,2,535,214,10.00,11.38,9.20,$145.04,$175.99,$110.39,"$94,154.33",$86.70,$88.22,$39.51,"$47,199.96",$21.71,$26.90,$23.55,"$14,391.13",$108.41,$115.12,$42.65,"$61,591.09"
2019,48,14-82,HEMATOLOGY,1,Medicare,5,1,3,575,255,11.00,11.98,9.16,$145.04,$172.92,$109.61,"$99,426.88",$86.70,$89.69,$41.78,"$51,570.50",$21.71,$26.56,$24.05,"$15,269.23",$108.41,$116.24,$45.67,"$66,839.73"
2019,47,14-82,HEMATOLOGY,1,Medicare,5,1,4,752,313,12.00,16.00,12.69,$145.04,$178.69,$173.19,"$134,372.90",$86.70,$92.56,$55.41,"$69,603.67",$21.71,$27.16,$24.37,"$20,422.89",$108.56,$119.72,$63.32,"$90,026.56"
2019,19,14-82,HEMATOLOGY,1,Medicare,5,5,1,379,37,3.00,19.95,57.03,$108.56,$938.81,"$3,146.31","$355,810.50",$21.92,$275.78,$808.57,"$104,522.40",$5.20,$69.56,$205.96,"$26,363.26",$29.59,$345.34,"$1,013.17","$130,885.66"
2019,12,14-82,HEMATOLOGY,1,Medicare,5,5,3,74,27,6.00,6.17,5.56,$267.50,"$1,987.90","$6,830.50","$147,104.87",$86.62,$336.21,"$1,109.02","$24,879.26",$20.55,$86.74,$283.34,"$6,418.98",$106.61,$422.95,"$1,391.60","$31,298.24"
2019,12,14-82,HEMATOLOGY,1,Medicare,5,5,4,83,33,3.50,6.92,11.93,$528.00,"$1,427.20","$5,544.95","$118,457.45",$76.99,$135.83,$293.92,"$11,273.69",$21.71,$36.13,$76.07,"$2,998.99",$106.89,$171.96,$364.26,"$14,272.68"
2019,20,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,3,1,1,48,32,2.00,2.40,1.57,$267.50,$282.41,$171.87,"$13,555.88",$79.53,$90.85,$82.87,"$4,360.80",$3.00,$5.35,$8.99,$257.00,$82.53,$96.20,$88.32,"$4,617.80"
2019,13,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,3,1,4,49,15,1.00,3.77,5.36,$451.07,"$6,197.14","$16,770.62","$303,659.62",$88.22,$91.17,$63.10,"$4,467.11",$0.00,$2.25,$4.97,$110.20,$88.22,$93.41,$64.51,"$4,577.31"
2019,32,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,4,1,1,104,55,3.00,3.25,2.18,$267.50,$308.88,$171.35,"$32,123.48",$73.02,$73.75,$51.90,"$7,669.51",$0.00,$7.51,$10.85,$780.75,$82.91,$81.25,$52.72,"$8,450.26"
2019,12,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,4,1,2,18,14,1.00,1.50,1.45,$354.04,$370.47,$177.99,"$6,668.52",$85.52,$96.72,$39.76,"$1,740.97",$3.00,$8.11,$10.86,$146.00,$90.84,$104.83,$42.00,"$1,886.97"
2019,24,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,4,1,3,72,35,2.50,3.00,2.34,$267.50,$275.09,$128.79,"$19,806.72",$80.31,$72.56,$37.77,"$5,223.96",$0.00,$6.61,$10.37,$476.20,$87.41,$79.17,$40.41,"$5,700.16"
2019,16,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,4,1,4,35,20,1.50,2.19,2.23,$267.50,$311.11,$160.49,"$10,888.75",$82.91,$86.35,$38.01,"$3,022.19",$0.00,$1.21,$1.51,$42.40,$82.91,$87.56,$38.20,"$3,064.59"
2019,43,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,5,1,1,298,113,4.00,6.93,6.15,$267.50,$300.38,$238.55,"$89,514.26",$81.82,$102.23,$208.25,"$30,463.53",$0.00,$3.35,$7.37,$998.40,$82.91,$105.58,$208.36,"$31,461.93"
2019,21,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,5,1,2,61,29,1.00,2.90,3.52,$267.50,$257.58,$172.26,"$15,712.29",$82.91,$67.29,$49.83,"$4,104.59",$0.00,$1.25,$3.38,$76.20,$82.91,$68.54,$50.72,"$4,180.79"
2019,24,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,5,1,3,116,44,2.00,4.83,6.62,$235.99,$234.63,$161.96,"$27,217.12",$67.37,$58.46,$50.51,"$6,781.28",$3.00,$1.95,$3.43,$226.20,$68.87,$60.41,$50.86,"$7,007.48"
2019,28,14-82,HEMATOLOGY,1,Minnesota Health Care Programs,5,1,4,86,42,2.00,3.07,3.29,$267.50,$294.18,$166.47,"$25,299.86",$83.29,$67.96,$48.85,"$5,844.90",$0.00,$5.64,$9.74,$485.00,$87.41,$73.60,$52.76,"$6,329.90"
2019,14,14-82,HEMATOLOGY,2,Commercial,4,1,1,161,45,2.00,11.50,21.38,$320.00,$330.08,$111.44,"$53,142.14",$131.19,$132.84,$112.87,"$21,387.05",$0.00,$22.23,$54.74,"$3,579.36",$192.27,$155.07,$115.80,"$24,966.41"
2019,44,14-82,HEMATOLOGY,2,Commercial,5,1,1,859,154,9.00,19.52,34.72,$320.00,$310.50,$123.27,"$266,721.16",$193.90,$166.50,$130.40,"$143,022.78",$0.00,$10.04,$43.17,"$8,625.91",$208.90,$176.54,$131.57,"$151,648.69"
2019,32,14-82,HEMATOLOGY,2,Commercial,5,1,2,86,19,2.00,2.69,3.37,$320.00,$334.52,$173.10,"$28,768.51",$213.11,$213.72,$187.50,"$18,380.26",$0.00,$1.28,$5.65,$110.00,$213.11,$215.00,$186.36,"$18,490.26"
2019,38,14-82,HEMATOLOGY,2,Commercial,5,1,3,228,28,4.50,6.00,4.65,$267.50,$273.84,$110.78,"$62,435.92",$234.19,$179.66,$144.92,"$40,961.56",$0.00,$0.81,$6.99,$183.58,$234.19,$180.46,$145.14,"$41,145.14"
2019,41,14-82,HEMATOLOGY,2,Commercial,5,1,4,238,27,3.00,5.80,5.61,$325.19,$324.77,$169.87,"$77,294.90",$234.19,$224.69,$138.12,"$53,475.94",$0.00,$24.05,$77.60,"$5,724.79",$239.94,$248.74,$127.80,"$59,200.73"
2019,13,14-82,HEMATOLOGY,2,Medicare,4,1,1,122,52,2.00,9.38,18.76,$320.00,$316.78,$126.16,"$38,646.79",$62.16,$63.39,$31.21,"$7,734.00",$15.59,$15.62,$14.40,"$1,906.17",$77.75,$79.02,$35.45,"$9,640.17"
2019,11,14-82,HEMATOLOGY,2,Medicare,4,1,2,27,12,1.00,2.45,2.94,$199.60,$211.03,$102.67,"$5,697.85",$62.87,$77.25,$31.41,"$2,085.86",$15.59,$20.43,$14.56,$551.58,$78.61,$97.68,$42.93,"$2,637.44"
2019,51,14-82,HEMATOLOGY,2,Medicare,5,1,1,"1,740",339,27.00,34.12,38.75,$102.69,$204.19,$153.98,"$355,292.77",$81.88,$73.39,$33.34,"$127,705.22",$15.59,$14.06,$10.74,"$24,456.61",$88.66,$87.45,$37.40,"$152,161.83"
2019,46,14-82,HEMATOLOGY,2,Medicare,5,1,2,689,90,11.50,14.98,12.11,$102.69,$145.98,$139.22,"$100,579.36",$80.22,$73.23,$54.34,"$50,457.32",$15.59,$15.37,$10.33,"$10,590.89",$98.86,$88.60,$56.48,"$61,048.21"
2019,50,14-82,HEMATOLOGY,2,Medicare,5,1,3,"1,016",111,21.00,20.32,13.82,$102.69,$151.33,$136.42,"$153,747.45",$82.01,$73.14,$37.89,"$74,308.29",$14.36,$12.88,$10.48,"$13,089.76",$102.55,$86.02,$40.89,"$87,398.05"
2019,49,14-82,HEMATOLOGY,2,Medicare,5,1,4,"1,170",126,19.00,23.88,20.77,$102.69,$165.62,$134.35,"$193,780.54",$82.01,$73.16,$29.00,"$85,596.83",$14.36,$12.05,$10.88,"$14,096.03",$98.86,$85.21,$32.33,"$99,692.86"
2019,22,14-82,HEMATOLOGY,2,Medicare,5,5,1,406,105,2.50,18.45,68.56,$317.00,$320.64,$118.16,"$130,180.33",$80.51,$81.33,$34.26,"$33,021.21",$14.49,$12.69,$13.13,"$5,153.40",$101.05,$94.03,$34.79,"$38,174.61"
2019,21,14-82,HEMATOLOGY,2,Minnesota Health Care Programs,4,1,1,120,50,2.00,5.71,8.37,$320.00,$332.78,$137.74,"$39,933.67",$74.67,$67.00,$36.14,"$8,039.88",$0.00,$0.50,$2.42,$59.79,$74.67,$67.50,$36.31,"$8,099.67"
